"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CODIGO","DESCRICAO","","","","","","","","NR FABRIC.","","Nro.: ORIGINAL","","","SKU","","UN.COMP","CUSTO UL C.","","CUSTO MEDIO","","","TRIB.SAI","QTDE ESTQ.","EST.MIN.","","(EST-PEND","LINHA","","","UL.COMPRA","","SAIDA.","ENTR.","","SALDO","CONDIÇÃ","","SAIDA  ","ENTR.  ","SALDO  ","CONDIÇÃ","","PESO BRUTO",""
"33046","SILENCIOSO MB 1620 ELETRONICO 3,5"" 2008 (GALV.REC.C/MIOLO)","","","","","","","","M087M","","3844900501","","","13349","","PC ","00.41","","00.33","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","1","1","S/Analise","","14.43",""
"33047","SILENCIOSO MB 1218/1418/1618/1621/1718/1721/23/18/2325/2418 4"" HPN (GALV.REC.C/MIOLO)","","","","","","","","M085","","3844907001","","","12673","","PC ","00.31","","00.30","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","3","3","S/Analise","","15",""
"33047","SILENCIOSO MB 1218/1418/1618/1621/1718/1721/23/18/2325/2418 4"" HPN (GALV.REC.C/MIOLO)","","","","","","","","M085","","3844907001","","","12681","","PC ","00.31","","00.30","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","3","3","S/Analise","","15",""
"33048","TUBO GALV.SAIDA TERMINAL LONGO (BAU) MB ASPIR ","","","","","","","","M080J","","3444920204","","","","","PC ","00.07","","00.07","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","8","8","S/Analise","","0",""
"33049","ABRACADEIRA 5"" INOX TUBO FLEXIVEL - VOLVO FH/NH FINA","","","","","","","","B071X","","20455908","","","7455","","PC ","00.04","","00.04","","","S1   ","00.01","00.00","","1","SALÃO OK","","","9999-1/2-/31","","0","00","","6","S/Analise","","0","4","4","S/Analise","","1",""
"33050","CALOTA TRAS.A17,5 HELICE 5 PONTAS","","","","","","","","M175","","","","","1783","","PR","00.19","","00.19","","","S1   ","00.00","00.01","","-12","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","50","50","S/Analise","","2.5",""
"33051","ESCADA CABINE MB 1938S/AXOR (CROMADA CAB.BAIXA)","","","","","","","","B008M","","","","","13267","","PC ","00.23","","00.23","","","S1   ","00.00","00.00","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","6","6","S/Analise","","5.05",""
"33052","CALOTA MIOLO 5 PONTAS ARO 20/22 P/RODOAR","","","","","","","","M156Q","","","","","1773","","PR ","00.08","","00.08","","","S1   ","00.01","00.01","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","12","S/Analise","","0","12","12","S/Analise","","1.2",""
"33053","ESCADA CABINE FORD CARGO 2012 (CROMADA CAB.BAIXA)","","","","","","","","B009J","","","","","","","PC ","00.17","","00.16","","","S1   ","00.00","00.00","","0","NÃO FABRICA MAIS","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","5","5","S/Analise","","0",""
"33054","TAMPA TANQUE COMB. C/CHAVE TQ PLASTICO ","","","","","","","","M195C","","3888937003 1","","","45","","PC ","00.04","","00.04","","","S1   ","00.01","00.00","","2","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","8","8","S/Analise","","0.2",""
"33055","CALOTA ARO DIANT. 06 FUROS A17,5 INCLINADA - MB ACCELO / DELIVERY 2018...","","","","","","","","M153V","","","","","","","PR ","00.07","","00.07","","","S1   ","00.00","00.00","","-1","TROCAR FISCAL","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","32","32","S/Analise","","1.2",""
"33056","SUPORTE CALOTA TRASEIRO MB 608D ALTO / SPRINTER/F4000/VW 7.90 ","","","","","","","","M148","","","","","1833","","JG ","00.02","","00.02","","","S1   ","00.01","00.01","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","24","S/Analise","","0","28","28","S/Analise","","1",""
"33057","PONTEIRA ESCAP 4,5 CURVA SUPER LONGA 1160mm","","","","","","","","M073C","","","","","669","","PC ","00.43","","00.43","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","10","S/Analise","","0","4","4","S/Analise","","5",""
"33058","PONTEIRA ESCAP 2 RETA CURTA TERMINAL 160mm ","","","","","","","","M071","","","","","621","","PC ","00.04","","00.04","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","14","S/Analise","","0","10","10","S/Analise","","0.4",""
"33059","CALOTA MIOLO 3 PONTAS ARO 20/22 ALTA","","","","","","","","M171K","","","","","1749","","PR ","00.07","","00.07","","","S1   ","00.00","00.01","","-5","SALÃO OK","","","9999-1/2-/31","","0","00","","12","S/Analise","","0","6","6","S/Analise","","1.2",""
"33060","TANQUE COMB 140LT MB 1113/1313 PLASTICO REDONDO UNIVERSAL","","","","","","","","M194A","","3864706903","","","1123","","PC ","00.53","","00.53","","","S1   ","00.00","00.00","","0","TROCAR FISCAL","","","9999-1/2-/31","","0","00","","5","S/Analise","","0","3","3","S/Analise","","15",""
"33385","SUPORTE TANQUE 210LT MB 1113 GALVANIZADO C/CINTA","","","","","","","","M195","","3224700542","","","","","PC ","00.07","","00.07","","","S1   ","00.00","00.00","","-2","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","2","2","S/Analise","","0",""
"33386","TANQUE COMB 84LT FORD F4000 GALVANIZADO RETANGULAR","","","","","","","","D604","","BEOY9002A","","","1107","","PC ","00.56","","00.56","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","4","4","S/Analise","","10",""
"33387","SUPORTE CALOTA DIANTEIRO MB 1113/1114/ VW 13.130 8 FUROS","","","","","","","","M146","","","","","1823","","PR ","00.01","","00.01","","","S1   ","00.01","00.01","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","30","S/Analise","","0","22","22","S/Analise","","0.5",""
"33404","ESPELHO RETROVISOR MB 608D (COMPLETO PLANO ) 180 x 310mm ORIGINAL (PAR)","","","","","","","","M038C","","","","","1455","","PR ","00.14","","00.14","","","S1   ","00.00","00.01","","-4","SALÃO OK","","","9999-1/2-/31","","0","00","","15","S/Analise","","0","9","9","S/Analise","","2",""
"33511","TANQUE COMB 210LT MB 1618 INOX REDONDO ","","","","","","","","M193Y","","","","","","","PC ","00.81","","00.81","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"33783","TIRANTE ESPELHO MB HPN 1620/1618 18 MM 48 CM","","","","","","","","M040B","","","","","1597","","JG ","00.03","","00.03","","","S1   ","00.00","00.02","","-19","SALÃO OK","","","9999-1/2-/31","","0","00","","10","S/Analise","","0","80","80","S/Analise","","0.5",""
"33784","BRAÇO ESPELHO VW 690/790 (W901)","","","","","","","","W903","","","","","1651","","JG ","00.03","","00.03","","","S1   ","00.01","00.00","","1","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","2.1",""
"33787","CALOTA MIOLO 5 PONTAS ARO 16 P/RODOAR","","","","","","","","M178Q","","","","","1771","","PR","00.05","","00.05","","","S1   ","00.01","00.01","","1","SALÃO OK","","","9999-1/2-/31","","0","00","","12","S/Analise","","0","6","6","S/Analise","","1.2",""
"33788","PONTEIRA ESCAP 5 RETA CHANFRADO 450mm AMERICANA - SALAO","","","","","","","","M071N","","","","","695","","PC ","00.10","","00.11","","","S1   ","00.01","00.01","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","28","28","S/Analise","","2.5",""
"33789","PONTEIRA ESCAP 4,5 RETA CHANFRADA 450mm AMERICANA ","","","","","","","","M071M","","","","","675","","PC ","00.09","","00.09","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","13","13","S/Analise","","1.8",""
"33790","PONTEIRA ESCAP 5 CURVA VOLVO FH - EURO 5 LADO ESQUERDO","","","","","","","","V941","","","","","683","","PC ","00.21","","00.21","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","1","1","S/Analise","","6",""
"33791","PONTEIRA ESCAP 4,5 CURVA SUPER LONGA 3 SAIDAS 1200mm ","","","","","","","","M074C","","","","","673","","PC ","00.48","","00.37","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","2","2","S/Analise","","6.5",""
"33792","PONTEIRA ESCAP 5,5 CURVA LONGA SPORT 530mm","","","","","","","","M071P","","","","","703","","PC ","00.07","","00.07","","","S1   ","00.00","00.00","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","5","S/Analise","","0","2","2","S/Analise","","2.8",""
"33793","TUBO TERMINAL SAÍDA VW 7.100/7.110/8.120//8.150/11.130/12.130/13.130 2,5""","","","","","","","","W922I","","TD1253683A","","","13459","","PC ","00.05","","00.04","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","2","2","S/Analise","","1.63",""
"33793","TUBO TERMINAL SAÍDA VW 7.100/7.110/8.120//8.150/11.130/12.130/13.130 2,5""","","","","","","","","W922I","","TD1253683A","","","13461","","PC ","00.05","","00.04","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","2","2","S/Analise","","1.63",""
"33794","ABRACADEIRA 4"" INOX TUBO FLEXIVEL ","","","","","","","","B073K","","20871332","","","7451","","PC ","00.04","","00.04","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","5","S/Analise","","0","5","5","S/Analise","","1",""
"33795","ESPELHO RETROVISOR VW DELIVERY 10.160 / PLUS 2013 ( AVULSO PLANO)","","","","","","","","W805","","","","","1505","","PC","00.08","","00.08","","","S1   ","00.00","00.01","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","5","S/Analise","","0","2","2","S/Analise","","1.5",""
"33796","TUBO SAIDA MOTOR VW CONSTELLATION 24.250 2010  (3.1/2"") GALV.REC.","","","","","","","","W930E","","2T2253091AA","","","","","PC ","00.07","","00.07","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"33797","TUBO GALV. INTERMEDIARIO SILENCIOSO MB 1620/1622 3""1/2","","","","","","","","M091Q","","A6954900110","","","","","PÇ ","00.06","","00.06","","","S1   ","00.00","00.00","","1","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"33798","BRAÇO ESPELHO MB 712/914 L/D","","","","","","","","M044T","","6888103716","","","1639","","PC ","00.06","","00.06","","","S1   ","00.00","00.00","","-2","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","2.7",""
"33799","ESPELHO RETROVISOR VW CONSTELATION L/E (COMPLETO CONVEXO BIFOCAL)","","","","","","","","W906A","","252857501A999","","","1495","","PC ","00.18","","00.20","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","1","1","S/Analise","","6",""
"33800","TUBO SAIDA MOTOR VW 13.180/15.180/17.210/23.210 MWM 4"" GALV.","","","","","","","","W927C","","2RH253101A","","","13397","","PC ","00.14","","00.14","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","1","1","S/Analise","","4.105",""
"33801","TUBO TERMINAL SAÍDA MB 1113 A 2220 SUPER LONGO 3""","","","","","","","","M081R","","","","","13443","","PC ","00.05","","00.05","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","2","2","S/Analise","","4.12",""
"33802","LUVA REDUCAO 3"" PARA 2,5"" - TURBO P/ASPIRADO","","","","","","","","B070E","","","","","739","","PC ","00.01","","00.01","","","S1   ","00.00","00.01","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","8","S/Analise","","0","27","27","S/Analise","","0.5",""
"33803","CINTA SUP ESCAPAMENTO 4,5"" INOX - SCANIA 124","","","","","","","","B069G","","1421511","","","","","PC ","00.03","","00.02","","","S1   ","00.00","00.00","","1","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","2","2","S/Analise","","0",""
"33804","CALOTA MIOLO 5 PONTAS ARO 20/22 ","","","","","","","","M156W","","","","","1775","","PR ","00.07","","00.08","","","S1   ","00.01","00.01","","-6","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","30","S/Analise","","0","12","12","S/Analise","","1.2",""
"33805","CALOTA TRASEIRA EMBUTIR ARO 22,5 PNEU 275 FURO OVAL 8F  VW CONSTELLATION / FORD CARGO","","","","","","","","M172TI","","","","","1807","","PR ","00.29","","00.29","","","S1   ","00.00","00.01","","-10","SALÃO OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","8","8","S/Analise","","4",""
"33806","COROTE AGUA PLASTICO 15LT BRANCO SUPORTE METAL","","","","","","","","M198RMB","","","","","4147","","PC ","00.06","","00.06","","","S1   ","00.00","00.01","","-4","SALÃO OK","","","9999-1/2-/31","","0","00","","35","S/Analise","","0","6","6","S/Analise","","2",""
"33808","VIDRO ESPELHO MB 1113/1313 PRINCIPAL PLANO (ESPELHOS M025C/ M025D)","","","","","","","","D720","","","","","1591","","PC ","00.01","","00.01","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","5","S/Analise","","0","10","10","S/Analise","","0.5",""
"33809","PONTEIRA ESCAP 4,5 RETO CURTA TERMINAL 230mm","","","","","","","","S316B","","","","","677","","PC ","00.08","","00.08","","","S1   ","00.00","00.01","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","25","S/Analise","","0","6","6","S/Analise","","1.3",""
"33810","ABRACADEIRA 19 MM (BRAÇO ESPELHO)","","","","","","","","M044B","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","0","C/analise","","0","10","10","S/Analise","","0",""
"33811","SUPORTE BRAÇO ESPELHO MB 1620/21 L/D SUPERIOR","","","","","","","","M044N","","6948107113","","","","","PC ","00.01","","00.01","","","S1   ","00.01","00.01","","4","SALÃO OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","10","10","S/Analise","","0",""
"33812","ESPELHO RETROVISOR SC T/R 112/113 L/E (AVULSO PLANO BIFOCAL CONVEXO)","","","","","","","","S243A","","1751529","","","1489","","PC ","00.07","","00.06","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","6","S/Analise","","0","4","4","S/Analise","","2",""
"33819","SUPORTE TANQUE SC 112/113 S/CINTA ","","","","","","","","S349T","","309478","","","","","PC ","00.12","","00.12","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","0",""
"33820","TANQUE COMB 600LT ALUMINIO REDONDO CABINE 660X1800MM","","","","","","","","V956","","","","","","","PC ","01.83","","01.83","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"33821","PERFIL INFERIOR MICRORIO 100MM","","","","","","","","M024","","","","","","","MT","00.02","","00.02","","","S1   ","00.04","00.02","","23,6","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","67","S/Analise","","0","0","0","C/Analise","","0",""
"33822","PERFIL CINTA TANQUE 76MM X 1000MM LARANJA ","","","","","","","","V885L","","","","","11235","","PC ","00.03","","00.03","","","S1   ","00.00","00.01","","-4","SALÃO OK","","","9999-1/2-/31","","0","00","","8","S/Analise","","0","6","6","S/Analise","","0.2",""
"33927","BRAÇO ESPELHO VW 11.130/13.130 LD/LE 19MM (W903A) - SALÃO","","","","","","","","W903A","","","","","1655","","JG ","00.03","","00.04","","","S1   ","00.01","00.01","","-3","SALÃO BLOQUEADO","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","2","2","S/Analise","","2.8",""
"33928","TUBO GALV.TERM.ORIG.LONGO S/R (4.1/2"") HW 112 S/ RESPIRO","","","","","","","","T001C","","1675013","","","","","PC ","00.20","","00.20","","","S1   ","00.00","00.00","","0","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","0","C/analise","","0","1","1","S/Analise","","0",""
"33929","SILENCIOSO VW DELIVERY / WORKER  8.120/ 8.150 / 9.150  3"" (GALV.REC.ORIG.OVAL)","","","","","","","","W949","","2RO253121G","","","13363","","PC ","00.30","","00.24","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","2","2","S/Analise","","9.2",""
"34016","PONTEIRA ESCAP 4 RETA CHANFRADA 450mm AMERICANA ","","","","","","","","M071L","","","","","6933","","PC ","00.08","","00.08","","","S1   ","00.00","00.01","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","9","9","S/Analise","","3",""
"34017","PONTEIRA ESCAP 5,5 CURVA CURTA TERMINAL 260mm ","","","","","","","","M071Q","","","","","697","","PC ","00.11","","00.11","","","S1   ","00.00","00.00","","0","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","6","S/Analise","","0","2","2","S/Analise","","1.6",""
"34018","PONTEIRA ESCAP 5 CURVA SUPER LONGA 953mm - IVECO STRALIS HI WAY EURO 5  S/ KIT FIX","","","","","","","","M074A","","","","","793","","PC ","00.45","","00.45","","","S1   ","00.00","00.00","","-1","SALÃO ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","1","1","S/Analise","","6.5",""
"34019","PONTEIRA ESCAP 5 CURVA SUPER MAN TGX EURO 5 ","","","","","","","","M073Y","","","","","687","","PC ","00.31","","00.36","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","2","2","S/Analise","","5",""
"34324","ESCADA CABINE MB ACTROS (CROMADA CAB.ALTA)","","","","","","","","B008O","","B008O","","","14763","","PC ","00.22","","00.18","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","2","2","S/Analise","","0",""
"34325","CALOTA DIANT A17,5 P.D'AGUA II","","","","","","","","M152F","","","","","1683","","JG ","00.11","","00.11","","","S1   ","00.00","00.01","","-6","SALÃO OK","","","9999-1/2-/31","","0","00","","12","S/Analise","","0","12","12","S/Analise","","1.5",""
"34326","PONTEIRA ESCAP 5 CURVA SUPER LONGA 2000 X 545mm VOLVO FH","","","","","","","","M073W","","","","","6941","","PC ","00.62","","00.61","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","3","3","S/Analise","","10",""
"34413","PONTEIRA ESCAP 4,5 CURVA SUPER LONGA 1600mm  ( 5"" REDUZIDA P/ 4,5"")","","","","","","","","M073S","","","","","6937","","PC ","00.53","","00.54","","","S1   ","00.00","00.00","","1","SALÃO OK","","","9999-1/2-/31","","0","00","","8","S/Analise","","0","10","10","S/Analise","","9",""
"34626","ESPELHO RETROVISOR SC 124 S4 L/D (COMPLETO S/ DESEM + AUXILIAR CONVEXO)","","","","","","","","S245","","","","","","","PC ","00.35","","00.34","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"34629","PONTEIRA ESCAP 5 CURVA SUPER LONGA MB AXOR EURO 5 ESQUERDO","","","","","","","","M073X","","","","","","","PC ","00.30","","00.30","","","S1   ","00.00","00.00","","-1","NÃO FABRICA MAIS","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"34630","PONTEIRA ESCAP 4,5 CURVA SUPER LONGA 3 SAIDAS 2000mm ","","","","","","","","M074D","","","","","707","","PC ","00.63","","00.63","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","3","3","S/Analise","","11",""
